Question;Option A;Option B;Option C;Option D;Answer,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_479e6c5d04.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'G' is flipped symmetrically along the horizontal axis (top to bottom).;The character 'G' is rotated 180 degrees.;The character 'G' remains unchanged.;The character 'G' is flipped symmetrically along the vertical axis.;A,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_07ca913f06.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'P' is flipped symmetrically along the horizontal axis (top to bottom).;The character 'P' is rotated 180 degrees.;The character 'P' remains unchanged.;The character 'P' is flipped symmetrically along the vertical axis.;A,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_c71b248ac9.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'P' is rotated 180 degrees.;The character 'P' remains unchanged.;The character 'P' is flipped symmetrically along the horizontal axis.;The character 'P' is flipped symmetrically along the vertical axis (left to right).;D,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_795edb0850.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'L' is flipped symmetrically along the horizontal axis.;The character 'L' is rotated 180 degrees.;The character 'L' is flipped symmetrically along the vertical axis (left to right).;The character 'L' remains unchanged.;C,,,,,,,,
A shape is reflected across the dashed mirror line.<br><img src='images/cog_sc_1d8b9cc2ce.svg' style='max-width:100%,'><br>Which transformation correctly describes the resulting image?;The character 'B' remains unchanged.;The character 'B' is rotated 180 degrees.;The character 'B' is flipped symmetrically along the vertical axis.;The character 'B' is flipped symmetrically along the horizontal axis (top to bottom).;D,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_a8da767106.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 4 edges;A shape with 9 edges;A shape with 7 edges;A shape with 5 edges;D,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_724596d4b9.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 8 edges;A shape with 5 edges;A shape with 3 edges;A shape with 9 edges;C,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_0850f01806.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 6 edges;A shape with 4 edges;A shape with 3 edges;A shape with 5 edges;B,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_342762517e.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 4 edges;A shape with 7 edges;A shape with 9 edges;A shape with 10 edges;B,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_0718ef501a.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 6 edges;A shape with 7 edges;A shape with 8 edges;A shape with 4 edges;B,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_abbf4285d1.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 9 edges;A shape with 3 edges;A shape with 4 edges;A shape with 7 edges;A,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_e5f14d9772.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 6 edges;A shape with 5 edges;A shape with 3 edges;A shape with 8 edges;D,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_f49df9c5d1.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 4 edges;A shape with 10 edges;A shape with 5 edges;A shape with 8 edges;D,,,,,,,,
In this abstract arithmetic sequence, shapes represent their number of edges (a circle = 0 edges).<br><img src='images/cog_sc_2e678d6c73.svg' style='max-width:100%,'><br>Which outcome correctly completes the equation?;A shape with 3 edges;A shape with 6 edges;A shape with 9 edges;A shape with 7 edges;B,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Counter-Clockwise, which direction will Gear E turn?<br><img src='images/cog_sc2_47e574910a.svg' style='max-width:100%,'>;It will not turn;Clockwise;Alternates direction;Counter-Clockwise;D,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Clockwise, which direction will Gear G turn?<br><img src='images/cog_sc2_acf232e44a.svg' style='max-width:100%,'>;Alternates direction;It will not turn;Clockwise;Counter-Clockwise;C,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Counter-Clockwise, which direction will Gear C turn?<br><img src='images/cog_sc2_c7f2a1dc8c.svg' style='max-width:100%,'>;Clockwise;It will not turn;Counter-Clockwise;Alternates direction;C,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Clockwise, which direction will Gear D turn?<br><img src='images/cog_sc2_1f7c2e67e2.svg' style='max-width:100%,'>;It will not turn;Alternates direction;None;Counter-Clockwise;D,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Clockwise, which direction will Gear F turn?<br><img src='images/cog_sc2_edf112d3fe.svg' style='max-width:100%,'>;Alternates direction;It will not turn;None;Counter-Clockwise;D,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Clockwise, which direction will Gear E turn?<br><img src='images/cog_sc2_0edcaab6ef.svg' style='max-width:100%,'>;Counter-Clockwise;Clockwise;It will not turn;Alternates direction;B,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Counter-Clockwise, which direction will Gear D turn?<br><img src='images/cog_sc2_d082eb0730.svg' style='max-width:100%,'>;Clockwise;None;It will not turn;Alternates direction;A,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Clockwise, which direction will Gear H turn?<br><img src='images/cog_sc2_4afc933e9b.svg' style='max-width:100%,'>;Alternates direction;It will not turn;None;Counter-Clockwise;D,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Clockwise, which direction will Gear C turn?<br><img src='images/cog_sc2_5c696d7d56.svg' style='max-width:100%,'>;Counter-Clockwise;It will not turn;Clockwise;Alternates direction;C,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Counter-Clockwise, which direction will Gear F turn?<br><img src='images/cog_sc2_d0e42f94bf.svg' style='max-width:100%,'>;It will not turn;Clockwise;None;Alternates direction;B,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Counter-Clockwise, which direction will Gear G turn?<br><img src='images/cog_sc2_efb4d49c39.svg' style='max-width:100%,'>;Alternates direction;It will not turn;Clockwise;Counter-Clockwise;D,,,,,,,,
A series of interlocked gears is shown below. If Gear A turns Counter-Clockwise, which direction will Gear H turn?<br><img src='images/cog_sc2_a00d884947.svg' style='max-width:100%,'>;None;Alternates direction;It will not turn;Clockwise;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f54f5c285b.svg' style='max-width:100%,'>;Top: 5, Bottom: 4;Top: 5, Bottom: 1;Top: 5, Bottom: 6;Top: 0, Bottom: 4;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_459cabba55.svg' style='max-width:100%,'>;Top: 3, Bottom: 6;Top: 6, Bottom: 2;Top: 4, Bottom: 1;Top: 2, Bottom: 4;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_78ec60682f.svg' style='max-width:100%,'>;Top: 0, Bottom: 1;Top: 0, Bottom: 0;Top: 3, Bottom: 5;Top: 4, Bottom: 5;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_7f71cf5c3e.svg' style='max-width:100%,'>;Top: 0, Bottom: 4;Top: 1, Bottom: 5;Top: 5, Bottom: 0;Top: 3, Bottom: 0;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f78f41e4e8.svg' style='max-width:100%,'>;Top: 6, Bottom: 4;Top: 5, Bottom: 4;Top: 2, Bottom: 3;Top: 1, Bottom: 1;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_6933a5f72a.svg' style='max-width:100%,'>;Top: 6, Bottom: 6;Top: 0, Bottom: 4;Top: 3, Bottom: 1;Top: 6, Bottom: 2;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_a897b40650.svg' style='max-width:100%,'>;Top: 4, Bottom: 6;Top: 4, Bottom: 1;Top: 3, Bottom: 2;Top: 1, Bottom: 3;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_5e110be173.svg' style='max-width:100%,'>;Top: 1, Bottom: 1;Top: 5, Bottom: 1;Top: 6, Bottom: 0;Top: 5, Bottom: 6;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_13040b34cc.svg' style='max-width:100%,'>;Top: 2, Bottom: 4;Top: 1, Bottom: 1;Top: 5, Bottom: 6;Top: 3, Bottom: 1;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_aa5824acc2.svg' style='max-width:100%,'>;Top: 1, Bottom: 0;Top: 3, Bottom: 4;Top: 3, Bottom: 3;Top: 5, Bottom: 0;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_69c0509794.svg' style='max-width:100%,'>;Top: 4, Bottom: 3;Top: 6, Bottom: 2;Top: 5, Bottom: 2;Top: 4, Bottom: 0;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_7fe7f0b5ad.svg' style='max-width:100%,'>;Top: 1, Bottom: 0;Top: 5, Bottom: 0;Top: 3, Bottom: 2;Top: 4, Bottom: 5;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_7873097af6.svg' style='max-width:100%,'>;Top: 6, Bottom: 4;Top: 0, Bottom: 1;Top: 3, Bottom: 4;Top: 0, Bottom: 3;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_3929f09d27.svg' style='max-width:100%,'>;Top: 0, Bottom: 5;Top: 3, Bottom: 3;Top: 3, Bottom: 1;Top: 3, Bottom: 4;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_e6abda2c53.svg' style='max-width:100%,'>;Top: 5, Bottom: 0;Top: 4, Bottom: 6;Top: 0, Bottom: 6;Top: 2, Bottom: 2;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_da9382823c.svg' style='max-width:100%,'>;Top: 3, Bottom: 1;Top: 4, Bottom: 4;Top: 0, Bottom: 1;Top: 2, Bottom: 2;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_40433ed484.svg' style='max-width:100%,'>;Top: 6, Bottom: 4;Top: 0, Bottom: 6;Top: 3, Bottom: 2;Top: 4, Bottom: 0;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_37f4994620.svg' style='max-width:100%,'>;Top: 5, Bottom: 1;Top: 2, Bottom: 4;Top: 1, Bottom: 2;Top: 4, Bottom: 1;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_097422714c.svg' style='max-width:100%,'>;Top: 5, Bottom: 6;Top: 4, Bottom: 0;Top: 5, Bottom: 3;Top: 0, Bottom: 5;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_46ed8ca8c1.svg' style='max-width:100%,'>;Top: 3, Bottom: 3;Top: 0, Bottom: 6;Top: 1, Bottom: 6;Top: 4, Bottom: 5;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_dc0d60ae1b.svg' style='max-width:100%,'>;Top: 5, Bottom: 5;Top: 3, Bottom: 3;Top: 4, Bottom: 4;Top: 1, Bottom: 1;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_42c0f4e311.svg' style='max-width:100%,'>;Top: 5, Bottom: 4;Top: 1, Bottom: 3;Top: 1, Bottom: 2;Top: 2, Bottom: 3;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_0d4f23ed3f.svg' style='max-width:100%,'>;Top: 6, Bottom: 3;Top: 1, Bottom: 4;Top: 5, Bottom: 5;Top: 2, Bottom: 6;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_6f4e836f42.svg' style='max-width:100%,'>;Top: 6, Bottom: 5;Top: 0, Bottom: 4;Top: 1, Bottom: 5;Top: 6, Bottom: 0;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_1b212f2ca9.svg' style='max-width:100%,'>;Top: 5, Bottom: 6;Top: 3, Bottom: 0;Top: 6, Bottom: 3;Top: 3, Bottom: 6;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_2f14512ede.svg' style='max-width:100%,'>;Top: 4, Bottom: 3;Top: 1, Bottom: 3;Top: 5, Bottom: 0;Top: 3, Bottom: 0;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_2e2e5371ef.svg' style='max-width:100%,'>;Top: 4, Bottom: 0;Top: 3, Bottom: 6;Top: 5, Bottom: 4;Top: 1, Bottom: 1;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_c4eb731b8c.svg' style='max-width:100%,'>;Top: 6, Bottom: 6;Top: 6, Bottom: 3;Top: 4, Bottom: 2;Top: 1, Bottom: 3;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_6ef09dcb3e.svg' style='max-width:100%,'>;Top: 1, Bottom: 3;Top: 5, Bottom: 6;Top: 1, Bottom: 1;Top: 1, Bottom: 5;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_2a8cffe011.svg' style='max-width:100%,'>;Top: 2, Bottom: 4;Top: 3, Bottom: 1;Top: 1, Bottom: 5;Top: 6, Bottom: 3;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_1e72ebbcf4.svg' style='max-width:100%,'>;Top: 1, Bottom: 6;Top: 4, Bottom: 1;Top: 3, Bottom: 0;Top: 5, Bottom: 1;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_56d139c44f.svg' style='max-width:100%,'>;Top: 2, Bottom: 5;Top: 0, Bottom: 1;Top: 5, Bottom: 3;Top: 6, Bottom: 4;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_507eb13f82.svg' style='max-width:100%,'>;Top: 4, Bottom: 0;Top: 1, Bottom: 6;Top: 1, Bottom: 2;Top: 6, Bottom: 4;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_4705c8f56e.svg' style='max-width:100%,'>;Top: 5, Bottom: 4;Top: 0, Bottom: 3;Top: 4, Bottom: 4;Top: 2, Bottom: 6;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_a192683dae.svg' style='max-width:100%,'>;Top: 6, Bottom: 1;Top: 0, Bottom: 5;Top: 1, Bottom: 1;Top: 1, Bottom: 6;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_48bcfb23b6.svg' style='max-width:100%,'>;Top: 2, Bottom: 2;Top: 5, Bottom: 6;Top: 1, Bottom: 3;Top: 6, Bottom: 3;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_5f0122af3b.svg' style='max-width:100%,'>;Top: 2, Bottom: 0;Top: 6, Bottom: 1;Top: 3, Bottom: 3;Top: 6, Bottom: 0;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_403f9d7b7a.svg' style='max-width:100%,'>;Top: 1, Bottom: 1;Top: 5, Bottom: 6;Top: 2, Bottom: 3;Top: 0, Bottom: 2;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_d13ca1a1ce.svg' style='max-width:100%,'>;Top: 6, Bottom: 3;Top: 3, Bottom: 6;Top: 1, Bottom: 3;Top: 2, Bottom: 4;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_2bf39bd979.svg' style='max-width:100%,'>;Top: 4, Bottom: 0;Top: 3, Bottom: 1;Top: 3, Bottom: 0;Top: 1, Bottom: 4;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_3767673bdd.svg' style='max-width:100%,'>;Top: 1, Bottom: 3;Top: 6, Bottom: 2;Top: 4, Bottom: 0;Top: 0, Bottom: 1;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_4a6f7c8497.svg' style='max-width:100%,'>;Top: 0, Bottom: 1;Top: 5, Bottom: 3;Top: 0, Bottom: 4;Top: 6, Bottom: 4;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_db49d1c362.svg' style='max-width:100%,'>;Top: 5, Bottom: 5;Top: 0, Bottom: 5;Top: 6, Bottom: 4;Top: 3, Bottom: 3;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_ab939f362b.svg' style='max-width:100%,'>;Top: 1, Bottom: 2;Top: 5, Bottom: 4;Top: 0, Bottom: 4;Top: 6, Bottom: 3;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_3731b5f9c8.svg' style='max-width:100%,'>;Top: 6, Bottom: 0;Top: 2, Bottom: 1;Top: 5, Bottom: 6;Top: 4, Bottom: 2;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_beb1690129.svg' style='max-width:100%,'>;Top: 0, Bottom: 4;Top: 5, Bottom: 4;Top: 2, Bottom: 6;Top: 6, Bottom: 0;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_53f60b0130.svg' style='max-width:100%,'>;Top: 3, Bottom: 4;Top: 5, Bottom: 5;Top: 2, Bottom: 0;Top: 6, Bottom: 5;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_b13880289a.svg' style='max-width:100%,'>;Top: 3, Bottom: 0;Top: 3, Bottom: 3;Top: 4, Bottom: 2;Top: 0, Bottom: 5;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_88f186a3a7.svg' style='max-width:100%,'>;Top: 2, Bottom: 0;Top: 4, Bottom: 3;Top: 4, Bottom: 4;Top: 4, Bottom: 0;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f57e4256c0.svg' style='max-width:100%,'>;Top: 1, Bottom: 0;Top: 2, Bottom: 5;Top: 4, Bottom: 1;Top: 3, Bottom: 4;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f997bd7a79.svg' style='max-width:100%,'>;Top: 1, Bottom: 1;Top: 5, Bottom: 6;Top: 0, Bottom: 2;Top: 6, Bottom: 1;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_c597ff891f.svg' style='max-width:100%,'>;Top: 3, Bottom: 4;Top: 5, Bottom: 1;Top: 1, Bottom: 5;Top: 5, Bottom: 5;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_1cfbde1363.svg' style='max-width:100%,'>;Top: 6, Bottom: 0;Top: 5, Bottom: 0;Top: 1, Bottom: 6;Top: 3, Bottom: 4;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_ee0352efb5.svg' style='max-width:100%,'>;Top: 5, Bottom: 3;Top: 1, Bottom: 6;Top: 6, Bottom: 3;Top: 5, Bottom: 1;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_273900e3dd.svg' style='max-width:100%,'>;Top: 0, Bottom: 0;Top: 0, Bottom: 2;Top: 2, Bottom: 1;Top: 4, Bottom: 1;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_ada14f50f8.svg' style='max-width:100%,'>;Top: 4, Bottom: 4;Top: 6, Bottom: 5;Top: 3, Bottom: 2;Top: 6, Bottom: 4;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_0a4c163438.svg' style='max-width:100%,'>;Top: 4, Bottom: 6;Top: 3, Bottom: 1;Top: 5, Bottom: 5;Top: 2, Bottom: 2;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_623d640714.svg' style='max-width:100%,'>;Top: 0, Bottom: 5;Top: 0, Bottom: 6;Top: 1, Bottom: 3;Top: 5, Bottom: 2;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_73261dd7a9.svg' style='max-width:100%,'>;Top: 3, Bottom: 5;Top: 4, Bottom: 5;Top: 3, Bottom: 2;Top: 1, Bottom: 4;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_845613e1ec.svg' style='max-width:100%,'>;Top: 3, Bottom: 1;Top: 2, Bottom: 1;Top: 0, Bottom: 3;Top: 6, Bottom: 2;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f2b4b74f5b.svg' style='max-width:100%,'>;Top: 0, Bottom: 4;Top: 6, Bottom: 5;Top: 0, Bottom: 3;Top: 0, Bottom: 5;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_a71555bba4.svg' style='max-width:100%,'>;Top: 3, Bottom: 3;Top: 2, Bottom: 2;Top: 1, Bottom: 5;Top: 2, Bottom: 1;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_9e0815f20e.svg' style='max-width:100%,'>;Top: 6, Bottom: 2;Top: 2, Bottom: 0;Top: 6, Bottom: 3;Top: 1, Bottom: 4;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_58dc88c27b.svg' style='max-width:100%,'>;Top: 2, Bottom: 2;Top: 1, Bottom: 4;Top: 1, Bottom: 1;Top: 4, Bottom: 0;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f03ce8e3c8.svg' style='max-width:100%,'>;Top: 3, Bottom: 4;Top: 4, Bottom: 6;Top: 3, Bottom: 5;Top: 5, Bottom: 5;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_59e20d2ff0.svg' style='max-width:100%,'>;Top: 1, Bottom: 6;Top: 1, Bottom: 4;Top: 3, Bottom: 0;Top: 1, Bottom: 0;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_3f6b5001a7.svg' style='max-width:100%,'>;Top: 4, Bottom: 6;Top: 3, Bottom: 1;Top: 2, Bottom: 3;Top: 1, Bottom: 3;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_98745c5e50.svg' style='max-width:100%,'>;Top: 2, Bottom: 2;Top: 0, Bottom: 0;Top: 5, Bottom: 4;Top: 4, Bottom: 4;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_05a7a7f605.svg' style='max-width:100%,'>;Top: 3, Bottom: 1;Top: 0, Bottom: 2;Top: 4, Bottom: 6;Top: 1, Bottom: 3;B,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_04a93229dc.svg' style='max-width:100%,'>;Top: 2, Bottom: 6;Top: 4, Bottom: 5;Top: 0, Bottom: 0;Top: 0, Bottom: 1;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_c74244cd15.svg' style='max-width:100%,'>;Top: 3, Bottom: 0;Top: 3, Bottom: 1;Top: 0, Bottom: 3;Top: 6, Bottom: 3;D,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_f7ea878915.svg' style='max-width:100%,'>;Top: 1, Bottom: 0;Top: 3, Bottom: 6;Top: 1, Bottom: 4;Top: 0, Bottom: 4;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_ffece98c86.svg' style='max-width:100%,'>;Top: 3, Bottom: 6;Top: 4, Bottom: 2;Top: 4, Bottom: 6;Top: 3, Bottom: 3;C,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_e24cc32302.svg' style='max-width:100%,'>;Top: 4, Bottom: 4;Top: 4, Bottom: 6;Top: 0, Bottom: 6;Top: 1, Bottom: 2;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_5f06f41a1c.svg' style='max-width:100%,'>;Top: 6, Bottom: 0;Top: 6, Bottom: 2;Top: 0, Bottom: 5;Top: 4, Bottom: 0;A,,,,,,,,
Find the dots on the next domino in the sequence (assuming blank=0, values loop from 0-6):<br><img src='images/cog_sc2_eb1987d4bf.svg' style='max-width:100%,'>;Top: 2, Bottom: 1;Top: 0, Bottom: 1;Top: 6, Bottom: 5;Top: 5, Bottom: 1;A,,,,,,,,
