Question;Option A;Option B;Option C;Option D;Answer,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_b246b0cdb8.svg' style='max-width:100%,'>;Red;Black;Orange;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_eed5f24a41.svg' style='max-width:100%,'>;Green;Yellow;Red;White;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_794cd7afe2.svg' style='max-width:100%,'>;Orange;Red;Black;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c43b521a10.svg' style='max-width:100%,'>;Purple;Green;White;Black;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_fee63c984a.svg' style='max-width:100%,'>;Green;Purple;Black;White;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_4f6e7566db.svg' style='max-width:100%,'>;Purple;Yellow;Red;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e7026109a5.svg' style='max-width:100%,'>;Green;Black;Blue;Purple;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_61f1775b49.svg' style='max-width:100%,'>;White;Green;Black;Red;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_102b25cb71.svg' style='max-width:100%,'>;Black;Red;Purple;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_37b911808e.svg' style='max-width:100%,'>;White;Blue;Red;Orange;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_68430ef43e.svg' style='max-width:100%,'>;Green;Orange;Blue;Yellow;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3a12532537.svg' style='max-width:100%,'>;Purple;Red;Yellow;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e6015d03c7.svg' style='max-width:100%,'>;Red;Green;Orange;Purple;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_88287aaf8b.svg' style='max-width:100%,'>;Yellow;Red;Purple;White;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3ce19d28ef.svg' style='max-width:100%,'>;Black;Red;White;Green;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_9f11814065.svg' style='max-width:100%,'>;Blue;Yellow;Orange;Green;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_faf4680381.svg' style='max-width:100%,'>;Black;Red;Orange;White;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_55d4cb8183.svg' style='max-width:100%,'>;Purple;Yellow;Black;Orange;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_f64b86f967.svg' style='max-width:100%,'>;White;Purple;Green;Red;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_a0f50d228a.svg' style='max-width:100%,'>;Black;Purple;Red;Orange;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_9940d38a95.svg' style='max-width:100%,'>;Orange;Red;Yellow;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e60859e842.svg' style='max-width:100%,'>;Yellow;Blue;Black;Orange;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_bd71956205.svg' style='max-width:100%,'>;Purple;Green;Blue;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_f0659b509e.svg' style='max-width:100%,'>;Orange;Black;Red;Blue;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_df67b354cf.svg' style='max-width:100%,'>;Black;Purple;White;Red;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_b9c9944637.svg' style='max-width:100%,'>;Green;Red;White;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_a8eab3e07b.svg' style='max-width:100%,'>;Yellow;Red;Blue;Purple;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_9ed855fa3b.svg' style='max-width:100%,'>;Red;Yellow;Orange;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_26584c5705.svg' style='max-width:100%,'>;White;Black;Purple;Red;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3756b60724.svg' style='max-width:100%,'>;White;Green;Blue;Red;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_4a5698bbe9.svg' style='max-width:100%,'>;Black;Green;Blue;Purple;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e56df98871.svg' style='max-width:100%,'>;Red;Green;White;Black;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3f9902237f.svg' style='max-width:100%,'>;Green;Yellow;Blue;Orange;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_13764fcb06.svg' style='max-width:100%,'>;Purple;Black;Yellow;Blue;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_398923518e.svg' style='max-width:100%,'>;Purple;Yellow;Black;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_df25770538.svg' style='max-width:100%,'>;Purple;Green;Yellow;White;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c554c90201.svg' style='max-width:100%,'>;Blue;Yellow;Green;Orange;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_b5171cff24.svg' style='max-width:100%,'>;Orange;Black;Green;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_7a91efc029.svg' style='max-width:100%,'>;Yellow;White;Blue;Green;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d91c285e4d.svg' style='max-width:100%,'>;Yellow;Blue;Orange;Red;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_aec9cc672e.svg' style='max-width:100%,'>;Orange;Green;Blue;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_2be8a5dede.svg' style='max-width:100%,'>;Blue;Purple;Orange;Green;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_6bfdd08468.svg' style='max-width:100%,'>;Purple;Orange;Yellow;Green;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_adb7e03262.svg' style='max-width:100%,'>;Red;White;Yellow;Purple;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_8fc4ca3d1a.svg' style='max-width:100%,'>;Green;Purple;Red;White;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_f1181def78.svg' style='max-width:100%,'>;Orange;Red;Purple;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_a9ba036885.svg' style='max-width:100%,'>;Red;Orange;Blue;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_5b30fc64f8.svg' style='max-width:100%,'>;Blue;White;Purple;Orange;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_aa8a0f0617.svg' style='max-width:100%,'>;White;Red;Yellow;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_b07a89c158.svg' style='max-width:100%,'>;Green;Yellow;Purple;White;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_cfb6a0a3f7.svg' style='max-width:100%,'>;White;Green;Red;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_debfa88cf3.svg' style='max-width:100%,'>;White;Black;Orange;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_014e01803a.svg' style='max-width:100%,'>;Blue;Yellow;Orange;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_8fc3898a8a.svg' style='max-width:100%,'>;Green;White;Purple;Red;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_db23bf261f.svg' style='max-width:100%,'>;Black;Red;Purple;Green;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_99e0d2a1f1.svg' style='max-width:100%,'>;Purple;Blue;Orange;Black;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_9ba5bc0cd2.svg' style='max-width:100%,'>;Purple;Black;Green;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_f32db26519.svg' style='max-width:100%,'>;Black;Red;Orange;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c6e4e0d246.svg' style='max-width:100%,'>;Green;Orange;Black;Purple;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c37f48c092.svg' style='max-width:100%,'>;Purple;Yellow;Black;Orange;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_1f8ca37f05.svg' style='max-width:100%,'>;Green;Black;Red;Orange;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_5734c3ef1a.svg' style='max-width:100%,'>;Black;Purple;Yellow;Blue;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_ba48c954fd.svg' style='max-width:100%,'>;Blue;Orange;Green;Red;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_be21752c4d.svg' style='max-width:100%,'>;Blue;Black;Green;Yellow;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_f8f365caa5.svg' style='max-width:100%,'>;Blue;Yellow;Purple;Green;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c4e42f4da3.svg' style='max-width:100%,'>;Red;Purple;Blue;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_245c648733.svg' style='max-width:100%,'>;Red;Yellow;White;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d76aff1941.svg' style='max-width:100%,'>;Yellow;Red;Purple;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d597e12dfb.svg' style='max-width:100%,'>;Green;Orange;Purple;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_8ed88532fa.svg' style='max-width:100%,'>;Black;White;Yellow;Green;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_aa742af45b.svg' style='max-width:100%,'>;Orange;Yellow;Purple;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_92f9726282.svg' style='max-width:100%,'>;Green;Red;Purple;Black;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_72ce9a8a92.svg' style='max-width:100%,'>;Red;Black;Orange;White;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_ca34b7ae50.svg' style='max-width:100%,'>;Red;Black;White;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_b574411ff4.svg' style='max-width:100%,'>;Blue;Green;Black;Red;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_705759d918.svg' style='max-width:100%,'>;Purple;Blue;Yellow;Orange;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_4c54d8cbec.svg' style='max-width:100%,'>;White;Blue;Red;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_6965516f6a.svg' style='max-width:100%,'>;Blue;Orange;Purple;Black;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_09aa11139e.svg' style='max-width:100%,'>;Orange;Purple;White;Black;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c8cfaac855.svg' style='max-width:100%,'>;Red;Purple;Black;Yellow;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_8818cc760a.svg' style='max-width:100%,'>;Yellow;Purple;Green;Blue;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_9388de99a9.svg' style='max-width:100%,'>;Black;Purple;White;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d2bfa554f2.svg' style='max-width:100%,'>;White;Blue;Yellow;Green;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3ee8e039ab.svg' style='max-width:100%,'>;Yellow;Green;Orange;Blue;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_d7ee5d5121.svg' style='max-width:100%,'>;Yellow;Blue;Purple;White;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_e7c4582dad.svg' style='max-width:100%,'>;Blue;Green;Red;Black;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c60b6422a2.svg' style='max-width:100%,'>;Blue;Purple;Green;Red;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_3964c4536b.svg' style='max-width:100%,'>;Black;Red;Blue;Yellow;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_dcbe21aa41.svg' style='max-width:100%,'>;Red;Green;Yellow;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_c7cf9e11b9.svg' style='max-width:100%,'>;Orange;Blue;White;Red;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_a641130b91.svg' style='max-width:100%,'>;Black;Red;Yellow;Orange;B,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_487d4b1b1a.svg' style='max-width:100%,'>;Blue;Black;Green;Yellow;D,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_6288c338be.svg' style='max-width:100%,'>;Green;Purple;Yellow;Blue;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_092be289db.svg' style='max-width:100%,'>;Purple;Red;White;Orange;A,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the left of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_b64e550d8a.svg' style='max-width:100%,'>;Black;White;Yellow;Red;C,,,,,,,,
Attention check: Based on the grid below, what is the color of the square immediately to the right of the missing '?' block? (Assume standard wrap-around if on edge)<br><img src='images/mem_sc_968cd5c02c.svg' style='max-width:100%,'>;White;Green;Black;Red;D,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('5') hidden in the grid of 'S's.<br><code>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br>S 5 S S S S S S S S<br>S S S S S S S S S S<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 4, Column 2;Row 3, Column 4;Row 4, Column 8;Row 1, Column 1;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br>q p p p p p p p p p<br>p p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 1, Column 8;Row 1, Column 7;Row 3, Column 7;Row 4, Column 1;D,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('Q') hidden in the grid of 'O's.<br><code>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O Q O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 8;Row 4, Column 4;Row 3, Column 1;Row 4, Column 10;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('l') hidden in the grid of '1's.<br><code>1 1 1 1 1 1 1 1 1 1<br>1 l 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 2;Row 4, Column 8;Row 2, Column 1;Row 4, Column 1;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('l') hidden in the grid of '1's.<br><code>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 l 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 7;Row 4, Column 7;Row 4, Column 9;Row 4, Column 1;B,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p q p<br>p p p p p p p p p p<br>p p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 9;Row 1, Column 9;Row 5, Column 7;Row 1, Column 5;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b d b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 5, Column 2;Row 1, Column 3;Row 1, Column 10;Row 5, Column 9;B,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b d b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 3;Row 5, Column 9;Row 2, Column 6;Row 4, Column 4;D,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b d b<br>b b b b b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 4;Row 3, Column 9;Row 2, Column 3;Row 5, Column 5;B,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('5') hidden in the grid of 'S's.<br><code>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S S S S S 5 S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 4, Column 2;Row 4, Column 1;Row 3, Column 8;Row 5, Column 1;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p q p<br>p p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 4, Column 3;Row 4, Column 7;Row 4, Column 9;Row 3, Column 9;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('l') hidden in the grid of '1's.<br><code>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 l 1 1 1 1 1 1 1<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 2;Row 1, Column 1;Row 5, Column 3;Row 4, Column 1;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br>p q p p p p p p p p<br>p p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 4, Column 2;Row 2, Column 9;Row 3, Column 10;Row 5, Column 7;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('Q') hidden in the grid of 'O's.<br><code>O O O O O O O O O O<br>O O O O O O O O Q O<br>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 9;Row 1, Column 8;Row 5, Column 1;Row 5, Column 4;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b b b b b b b b b<br>b b b b b b d b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 1;Row 2, Column 8;Row 2, Column 7;Row 1, Column 7;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('5') hidden in the grid of 'S's.<br><code>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S 5 S S S S S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 5;Row 3, Column 4;Row 4, Column 7;Row 5, Column 3;B,,,,,,,,
